rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,9786,151,6,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R28;r2=R29;r3=R30","benchmark_rexxcps_levelb_opt",507
586,14,1,1,4,over_3_symbols,"NULL_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2)","r1=R38;r2=R13;r3=R43;c1=string@33856","benchmark_rexxcps_levelb_opt",525
587,14,1,1,4,over_3_symbols,"NULL_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | SCOPY_REG_REG(r1,r2)","r1=R0;r2=R3;r3=R23;c1=int:2","_address",7945
588,14,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | CONCAT_REG_REG_STRING(r3,r4,c1)","r1=R79;r2=R78;r3=R75;r4=R81;c1=string@36256","benchmark_rexxcps_levelb_opt",1929
589,14,1,1,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | ITOS_REG(r3)","r1=R37;r2=R38;r3=R13","benchmark_rexxcps_levelb_opt",523
590,14,1,1,4,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | SETOBJUNINIT_REG_STRING(r1,c2)","r1=R4;r2=R1;c1=string@323016;c2=string@322464","_address",17710
591,14,1,1,5,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | SETOBJUNINIT_REG_STRING(r3,c2)","r1=R15;r2=R8;c1=string@322584;r3=R9;c2=string@322464","_address",8998
592,14,1,1,6,over_3_symbols,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3)","r1=R23;r2=R2;c1=string@31136;c2=label@9093;r3=R21;c3=int:1","_address",9055
593,14,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6)","r1=R26;r2=R90;r3=R29;r4=R91;r5=R30;r6=R92","_address",9109
594,14,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | GETATTRS_REG_REG_INT(r3,r4,c1) | IADD_REG_REG_INT(r3,r3,c2)","r1=R103;r2=R108;r3=R110;r4=R24;c1=int:0;c2=int:1","parseExec",4541
595,14,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r1,c2)","r1=R7;r2=R10;c1=int:3;c2=int:256","_address",17741
596,14,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6)","r1=R27;r2=R2;r3=R26;r4=R90;r5=R29;r6=R91","_address",9106
597,14,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SETATTRS_REG_INT(r3,c1) | SETOBJTYPE_REG_STRING(r3,c2)","r1=R5;r2=R0;r3=R6;c1=int:7;c2=string@36144","_address",7975
598,14,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOI_REG(r1) | ICOPY_REG_REG(r3,r1)","r1=R102;r2=R7;r3=R96","parseExec",3872
599,14,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R8;r2=R20;r3=R6;r4=R18;c1=int:3","stem",386
600,14,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r3,c1)","r1=R7;r2=R9;r3=R10;c1=int:0","_address",8003
601,14,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | BCTP_ID_REG(c1,r3)","r1=R35;r2=R80;c1=label@500;r3=R13","benchmark_rexxcps_levelb_opt",2340
602,14,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | REQ_REG_REG_STRING(r2,r1,c1)","r1=R0;r2=R3;c1=string@31136","_address",7951
603,14,1,1,5,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | SCOPY_REG_REG(r2,r3)","r1=R31;c1=int:10;c2=string@34648;r2=R27;r3=R2","_address",9100
604,14,2,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","c1=int:1;r1=R1;r2=R7;c2=int:2","_address",5950
605,14,2,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2) | RET_REG(r1)","c1=int:1;r1=R1;r2=R7;c2=int:2","_address",5952
606,14,1,1,5,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","c1=int:1;r1=R0;r2=R3;r3=R23;c2=int:2","_address",7943
607,14,1,1,6,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r3) | SCOPY_REG_REG(r4,r5)","r1=R31;c1=string@34648;r2=R27;r3=R2;r4=R26;r5=R90","_address",9103
608,14,1,1,6,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | SETOBJUNINIT_REG_STRING(r2,c2) | SETOBJUNINIT_REG_STRING(r3,c3)","r1=R8;c1=string@322584;r2=R9;c2=string@322464;r3=R11;c3=string@321784","_address",9000
609,14,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | GETANDTP_REG_REG_INT(r2,r1,c2) | NOT_REG_REG(r3,r2)","r1=R19;c1=int:0;r2=R6;c2=int:256;r3=R7","stem",369
610,14,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r1,c3)","r1=R9;c1=int:0;r2=R1;c2=int:1;c3=int:256","_address",15340
611,14,1,1,4,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | SWAP_REG_REG(r3,r2)","r1=R43;c1=int:768;r2=R58;r3=R44","benchmark_rexxcps_levelb_opt",698
612,14,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SWAP_REG_REG(r3,r2)","r1=R73;c1=int:256;r2=R79;c2=int:768;r3=R74","benchmark_rexxcps_levelb_opt",1766
613,14,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SRCMETHODSEL_REG_REG_STRING(r2,r1,c2) | DCALL_REG_REG_REG(r2,r2,r3)","r1=R78;c1=int:256;r2=R73;c2=string@77888;r3=R77","benchmark_rexxcps_levelb_opt",1722
614,14,10,1,5,over_3_symbols,"STRUPPER_REG_REG(r1,r2) | COPY_REG_REG(r2,r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R8;r2=R3;r3=R7;r4=R1;c1=int:2","_address",5815
615,14,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R54;r2=R39;r3=R46;c1=int:3","_address",18260
616,14,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | INE_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R3;r2=R11;r3=R0;c1=int:0;c2=label@13981","_address",13893
617,14,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | ITOS_REG(r3) | CONCAT_REG_STRING_REG(r4,c1,r3)","r1=R58;r2=R44;r3=R13;r4=R60;c1=string@33856","benchmark_rexxcps_levelb_opt",714
618,14,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r2,c1) | COPY_REG_REG(r3,r4)","r1=R8;r2=R50;c1=int:1;r3=R51;r4=R9","_address",9474
619,14,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2)","r1=R22;r2=R39;r3=R37;c1=int:2;r4=R1;c2=int:256","_address",18231
620,14,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | MINATTRS_REG_REG_INT(r3,r4,c1) | LINKATTR1_REG_REG_REG(r2,r3,r4)","r1=R30;r2=R45;r3=R51;r4=R2;c1=int:0","_address",18342
621,14,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | REQ_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c1,r3)","r1=R0;r2=R59;r3=R60;r4=R27;r5=R55;c1=label@751","benchmark_rexxcps_levelb_opt",739
622,14,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | COPY_REG_REG(r5,r3)","r1=R1;r2=R38;r3=R54;r4=R39;r5=R46","_address",18257
623,14,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | ITOS_REG(r5)","r1=R0;r2=R42;r3=R58;r4=R44;r5=R13","benchmark_rexxcps_levelb_opt",711
624,14,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R0;r2=R38;r3=R22;r4=R39;r5=R37;c1=int:2","_address",18228
625,14,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | MINATTRS_REG_REG_INT(r5,r6,c1)","r1=R37;r2=R44;r3=R30;r4=R45;r5=R51;r6=R2;c1=int:0","_address",18339
626,14,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | NULL_REG(r5)","r1=R78;r2=R75;r3=R77;r4=R76;r5=R85","benchmark_rexxcps_levelb_opt",1794
627,14,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SETTP_REG_INT(r5,c1)","r1=R43;r2=R38;r3=R44;r4=R37;r5=R30;c1=int:768","_address",18317
628,14,1,1,6,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r5,c1)","r1=R109;r2=R10;r3=R97;r4=R111;r5=R6;c1=int:3","parseExec",4563
629,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r1,r2,c1)","r1=R30;r2=R40;r3=R54;c1=int:3","_address",18193
630,14,1,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1)","r1=R23;r2=R8;r3=R31;r4=R21;c1=int:1","_address",9215
631,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | NULL_REG(r4)","r1=R10;r2=R3;r3=R12;r4=R14","_address",8066
632,14,1,1,5,over_3_symbols,"UNLINK_REG(r1) | ICOPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R10;r2=R14;r3=R17;r4=R16;c1=int:2","_address",8088
633,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3)","r1=R23;r2=R31;c1=int:6;r3=R32","_address",9194
634,14,1,1,6,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | IADD_REG_REG_INT(r4,r2,c2)","r1=R8;r2=R6;r3=R18;c1=int:3;r4=R9;c2=int:1","stem",389
635,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | BCF_ID_REG(c2,r2)","r1=R80;r2=R76;c1=int:1;c2=label@2025","benchmark_rexxcps_levelb_opt",1919
636,14,1,1,5,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | CALL_REG_FUNC_REG(r3,c2,r2)","r1=R68;r2=R64;c1=int:0;r3=R66;c2=func@25880","benchmark_rexxcps_levelb_opt",1623
637,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R3;r2=R0;c1=string@31136;c2=label@7975","_address",7954
638,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | SETATTRS_REG_INT(r2,c1) | SETOBJTYPE_REG_STRING(r2,c2)","r1=R23;r2=R32;c1=int:5;c2=string@41008","_address",9176
639,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | UNLINK_REG(r2) | COPY_REG_REG(r3,r4)","r1=R17;r2=R10;r3=R3;r4=R16","_address",8117
640,12,12,2,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r1,c3)","r1=R22;c1=string@21200;r2=R21;c2=int:1;c3=int:768","benchmark_rexxcps_levelb_opt",312
641,10,3,2,7,over_3_symbols,"BRT_ID_REG(c1,r1) | REQ_REG_REG_STRING(r2,r3,c2) | BRTF_ID_ID_REG(c3,c4,r2)","c1=label@17247;r1=R27;r2=R26;r3=R2;c2=string@1505552;c3=label@17253;c4=label@17258","trace",17236
642,10,5,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3)","r1=R39;c1=int:0;r2=R45;c2=int:48;r3=R9;c3=int:32","format",283
643,10,5,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | IGT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R5;c1=string@31136;r2=R48;r3=R34;c2=int:0;c3=label@482","format",462
644,10,3,2,6,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | REQ_REG_REG_STRING(r3,r2,c3)","r1=R27;r2=R2;c1=string@1505504;c2=label@17247;r3=R26;c3=string@1505552","trace",17232
645,9,6,2,4,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | SETNUMDGTS_INT(c3)","r1=R1;c1=int:3;c2=string@38528;c3=int:18","_address",5769
646,9,6,2,4,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | SETNUMDGTS_INT(c2) | SETNUMFUZ_INT(c3)","r1=R1;c1=string@38528;c2=int:18;c3=int:0","_address",5772
647,8,4,1,4,over_3_symbols,"ENDLIFE_REG(r1) | INE_REG_REG_INT(r2,r2,c1) | BRF_ID_REG(c2,r2)","r1=R12;r2=R30;c1=int:0;c2=label@17049","trace",17017
648,8,2,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SWAP_REG_REG(r2,r3) | CALL_REG_FUNC_REG(r4,c2,r1)","r1=R19;c1=int:1;r2=R20;r3=R11;r4=R16;c2=func@1587984","time",294
649,8,4,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_STRING(r3,c1)","r1=R14;c1=string@31136;r2=R5;r3=R0","format",256
650,7,1,1,5,over_3_symbols,"ASSERTTYPE_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c2) | REQ_REG_REG_STRING(r3,r2,c2)","r1=R28;c1=string@34128;r2=R25;c2=string@31136;r3=R21","_address",15858
651,7,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | COPY_REG_REG(r2,r3) | ASSERTTYPE_REG_STRING(r2,c2)","c1=label@15929;r1=R22;r2=R28;r3=R1;c2=string@34128","_address",15852
652,7,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | ASSERTTYPE_REG_STRING(r1,c1) | LOAD_REG_STRING(r3,c2)","r1=R28;r2=R1;c1=string@34128;r3=R25;c2=string@31136","_address",15855
653,7,5,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1)","r1=R8;r2=R4;r3=R16;c1=int:1","_address",5899
654,7,5,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R7;r2=R3;r3=R6;r4=R1;c1=int:2","_address",5825
655,7,1,1,3,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET_INT(c1)","r1=R32;r2=R1;c1=int:0","_address",15958
656,7,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c2) | MINATTRS_REG_REG_INT(r2,r3,c1)","r1=R31;r2=R34;c1=int:0;r3=R2;c2=int:1","_address",15929
657,7,1,1,6,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | MINATTRS_REG_REG_INT(r3,r1,c2) | LINKATTR1_REG_REG_REG(r4,r3,r1)","r1=R2;r2=R31;c1=int:1;r3=R34;c2=int:0;r4=R32","_address",15933
658,7,1,1,5,over_3_symbols,"ISTYPE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | COPY_REG_REG(r3,r2)","r1=R22;r2=R1;c1=string@34128;c2=label@15929;r3=R28","_address",15848
659,7,5,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c2) | SCOPY_REG_REG(r3,r1)","r1=R6;r2=R1;c1=int:2;r3=R7;c2=int:1","_address",5830
660,7,5,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | REQ_REG_REG_STRING(r3,r1,c2) | UNLINK_REG(r1)","r1=R8;r2=R16;c1=int:1;r3=R7;c2=string@31136","_address",5913
661,7,1,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | REQ_REG_REG_STRING(r2,r1,c1) | BRF_ID_REG(c2,r2)","r1=R25;c1=string@31136;r2=R21;c2=label@15891","_address",15861
662,7,1,1,4,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | SETOBJUNINIT_REG_STRING(r1,c1)","r1=R28;r2=R26;r3=R3;c1=string@323664","_address",15840
663,7,5,1,4,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | UNLINK_REG(r2) | BRF_ID_REG(c2,r1)","r1=R7;r2=R8;c1=string@31136;c2=label@5941","_address",5917
664,7,1,1,7,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SETOBJUNINIT_REG_STRING(r3,c1) | ISTYPE_REG_REG_STRING(r4,r5,c2)","r1=R26;r2=R3;r3=R28;c1=string@323664;r4=R22;r5=R1;c2=string@34128","_address",15842
665,7,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | MINATTRS_REG_REG_INT(r3,r4,c1)","r1=R32;r2=R3;r3=R35;r4=R2;c1=int:0","_address",15945
666,7,5,1,2,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | UNLINK_REG(r2)","r1=R7;r2=R6","_address",5838
667,7,1,1,7,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BEQ_ID_REG_INT(c3,r3,c4)","r1=R1;r2=R2;c1=string@2541072;c2=label@28;c3=label@20;r3=R5;c4=int:0","/Users/adrian/CLionProjects/CREXX/lib/rxfnsb/rxas/_elapsed",0
668,7,5,1,3,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c1)","c1=int:1;r1=R1;r2=R7","_address",5968
669,7,5,1,3,candidate,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | RET_REG(r1)","c1=int:1;r1=R1;r2=R7","_address",5970
670,7,1,1,6,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | ISTYPE_REG_REG_STRING(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R28;c1=string@323664;r2=R22;r3=R1;c2=string@34128;c3=label@15929","_address",15845
671,7,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SRCFPROCSEL_REG_STRING_REG(r3,c2,r4)","r1=R3;c1=int:256;r2=R22;r3=R1;c2=string@323440;r4=R21","_address",15821
672,7,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SRCMETHODSEL_REG_REG_STRING(r3,r2,c2)","r1=R28;c1=int:256;r2=R20;r3=R25;c2=string@323720","_address",15874
673,7,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | GETATTRS_REG_REG_INT(r3,r4,c1) | IADD_REG_REG_INT(r5,r3,c2)","r1=R25;r2=R32;r3=R31;r4=R34;c1=int:0;r5=R2;c2=int:1","_address",15926
674,7,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r1,c2)","r1=R28;r2=R20;r3=R29;c1=int:3;c2=int:256","_address",15888
675,7,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SRCFPROCSEL_REG_STRING_REG(r3,c1,r4) | DCALL_REG_REG_REG(r3,r3,r4)","r1=R22;r2=R3;r3=R1;c1=string@323440;r4=R21","_address",15824
676,7,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SRCMETHODSEL_REG_REG_STRING(r3,r1,c1) | DCALL_REG_REG_REG(r3,r3,r4)","r1=R20;r2=R28;r3=R25;c1=string@323720;r4=R19","_address",15877
677,7,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | GETATTRS_REG_REG_INT(r2,r5,c1)","r1=R26;r2=R31;r3=R25;r4=R32;r5=R34;c1=int:0","_address",15923
678,7,5,1,5,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | REQ_REG_REG_STRING(r3,r1,c2)","r1=R8;r2=R16;c1=int:1;r3=R7;c2=string@31136","_address",5911
679,7,5,1,3,candidate,"UNLINK_REG(r1) | UNLINK_REG(r2) | RET_REG(r3)","r1=R7;r2=R6;r3=R1","_address",5841
680,6,3,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | SETSTRPOS_REG_REG(r3,r2)","c1=label@482;r1=R48;r2=R41;c2=int:0;r3=R23","format",469
681,6,3,1,5,over_3_symbols,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r2,c3) | SETTP_REG_INT(r2,c3)","c1=label@18;r1=R64;c2=int:256;r2=R7;c3=int:0","format",6
682,6,3,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | INE_REG_REG_INT(r3,r3,c1)","r1=R10;r2=R9;r3=R24;c1=int:0","trace",18147
683,6,3,1,5,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c1)","r1=R48;r2=R34;c1=int:0;c2=label@482;r3=R41","format",465
684,6,3,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETSTRPOS_REG_REG(r2,r1) | SUBSTRING_REG_REG_REG(r3,r2,r4)","r1=R41;c1=int:0;r2=R23;r3=R5;r4=R34","format",472
685,6,3,1,3,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c1) | BR_ID(c2)","r1=R7;c1=int:0;c2=label@24","format",10
686,6,2,2,5,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | BRTPANDT_ID_REG_INT(c3,r1,c4)","c1=int:1;c2=int:2;c3=label@18;r1=R64;c4=int:256","format",2
687,5,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | COPY_REG_REG(r2,r3) | RET_INT(c2)","r1=R2;c1=string@2541072;r2=R3;r3=R5;c2=int:0","/Users/adrian/CLionProjects/CREXX/lib/rxfnsb/rxas/_elapsed",28
688,4,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3)","c1=label@347;r1=R20;r2=R22;c2=int:0;r3=R21;c3=int:1","time",319
689,4,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | REQ_REG_REG_STRING(r1,r3,c3)","c1=label@213;r1=R16;r2=R12;c2=int:1;r3=R5;c3=string@1592456","time",207
690,4,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | SWAP_REG_REG(r3,r4)","c1=label@367;r1=R17;r2=R19;c2=int:1;r3=R20;r4=R11","time",291
691,4,1,1,5,over_3_symbols,"BRT_ID_REG(c1,r1) | REQ_REG_REG_STRING(r1,r2,c2) | BRF_ID_REG(c3,r1)","c1=label@291;r1=R17;r2=R5;c2=string@936312;c3=label@367","time",284
692,4,1,1,7,over_3_symbols,"BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r5)","c1=label@1387;r1=R59;r2=R10;r3=R20;r4=R61;c2=label@1303;r5=R43","format",1288
693,4,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | LOAD_REG_FLOAT(r2,c1) | ITOF_REG(r3)","r1=R19;r2=R18;c1=float@1505984;r3=R16","time",345
694,4,1,1,4,over_3_symbols,"FCOPY_REG_REG(r1,r2) | FDIV_REG_REG_FLOAT(r3,r1,c1) | FTOS_REG(r3)","r1=R18;r2=R16;r3=R22;c1=float@1592624","time",352
695,4,1,1,3,candidate,"FDIV_REG_REG_FLOAT(r1,r2,c1) | FTOS_REG(r1) | RET_REG(r1)","r1=R22;r2=R18;c1=float@1592624","time",355
696,4,2,1,7,over_3_symbols,"GETANDTP_REG_REG_INT(r1,r2,c1) | GETANDTP_REG_REG_INT(r3,r4,c1) | GETANDTP_REG_REG_INT(r5,r6,c1)","r1=R8;r2=R7;c1=int:256;r3=R3;r4=R2;r5=R16;r6=R15","format",112
697,4,1,1,4,over_3_symbols,"ITOF_REG(r1) | FCOPY_REG_REG(r2,r1) | FDIV_REG_REG_FLOAT(r3,r2,c1)","r1=R16;r2=R18;r3=R22;c1=float@1592624","time",350
698,4,1,1,3,candidate,"LOAD_REG_FLOAT(r1,c1) | ITOF_REG(r2) | FCOPY_REG_REG(r1,r2)","r1=R18;c1=float@1505984;r2=R16","time",347
699,4,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c1)","r1=R16;c1=int:1;c2=label@213;r2=R12","time",204
700,4,2,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1) | POSCHAR_REG_REG_REG(r2,r3,r4)","r1=R48;c1=int:1;r2=R11;c2=int:0;r3=R29;r4=R44","format",307
701,4,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | CALL_REG_FUNC_REG(r3,c3,r2)","r1=R22;c1=int:0;r2=R21;c2=int:1;r3=R19;c3=func@1587984","time",322
702,4,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | REQ_REG_REG_STRING(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R12;c1=int:1;r2=R16;r3=R5;c2=string@1592456;c3=label@223","time",210
703,4,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | REQ_REG_REG_STRING(r2,r3,c2) | BRT_ID_REG(c3,r2)","r1=R12;c1=int:0;r2=R14;r3=R5;c2=string@1502904;c3=label@131","time",117
704,4,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SEQ_REG_REG_STRING(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R11;c1=int:0;r2=R13;r3=R6;c2=string@31136;c3=label@55","time",40
