rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,7982,107,6,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R28;r2=R29;r3=R30;r4=R31","benchmark_rexxcps_levelb_opt",507
853,2,1,1,6,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2) | LINKATTR1_REG_REG_INT(r2,r3,c3)","c1=int:1;r1=R2;c2=int:256;r2=R1;r3=R0;c3=int:7","stem",12
854,2,1,1,7,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | LOAD_REG_INT(r2,c5)","c1=int:1;c2=int:2;c3=label@18;r1=R64;c4=int:256;r2=R7;c5=int:0","format",2
855,2,1,1,6,over_3_symbols,"SETNUMFUZ_INT(c1) | SETNUMCAS_INT(c2) | SETNUMSTD_INT(c3) | BRTPANDT_ID_REG_INT(c4,r1,c5)","c1=int:0;c2=int:1;c3=int:2;c4=label@18;r1=R64;c5=int:256","format",0
856,2,1,1,6,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_INT(r2,c4) | SETTP_REG_INT(r2,c4)","c1=int:2;c2=label@18;r1=R64;c3=int:256;r2=R7;c4=int:0","format",4
857,2,1,1,6,over_3_symbols,"SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2) | LINKATTR1_REG_REG_INT(r2,r3,c3) | ICOPY_REG_REG(r2,r1)","c1=int:1;r1=R2;c2=int:256;r2=R1;r3=R0;c3=int:7","stem",14
858,2,1,1,7,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | IADD_REG_REG_INT(r2,r4,c1) | ISUB_REG_REG_REG(r5,r6,r2)","r1=R23;r2=R41;r3=R5;r4=R34;c1=int:1;r5=R1;r6=R24","format",475
859,2,1,1,7,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | ICOPY_REG_REG(r5,r6) | ICOPY_REG_REG(r7,r5)","r1=R23;r2=R41;r3=R0;r4=R1;r5=R6;r6=R34;r7=R32","format",500
860,2,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | BRTPANDT_ID_REG_INT(c2,r2,c1) | LOAD_REG_INT(r3,c3) | SETTP_REG_INT(r3,c3)","r1=R2;c1=int:256;c2=label@54;r2=R66;r3=R15;c3=int:0","format",39
861,2,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | NULL_REG(r2) | ILT_REG_REG_INT(r3,r1,c2) | BRF_ID_REG(c3,r3)","r1=R8;c1=int:0;r2=R0;r3=R4;c2=int:1;c3=label@56","pos",41
862,2,2,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c1)","r1=R74;c1=int:0;r2=R75;c2=int:256;r3=R76;r4=R77","benchmark_rexxcps_levelb_opt",2570
863,2,2,1,8,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c2) | CALL_REG_FUNC_REG(r4,c3,r5)","r1=R75;c1=int:256;r2=R76;c2=int:0;r3=R77;r4=R71;c3=func@107336;r5=R72","benchmark_rexxcps_levelb_opt",2573
864,2,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2)","r1=R32;c1=int:768;r2=R26;r3=R27;r4=R28;c2=int:0","trace",16988
865,2,1,1,7,over_3_symbols,"STRCHAR_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r4) | APPENDCHAR_REG_REG(r5,r1) | BR_ID(c2)","r1=R10;r2=R20;r3=R61;c1=label@1303;r4=R43;r5=R35;c2=label@1345","format",1291
866,2,1,1,8,over_3_symbols,"STRCHAR_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r3) | LOAD_REG_STRING(r5,c1) | IGT_REG_REG_INT(r6,r4,c2)","r1=R36;r2=R20;r3=R41;r4=R38;r5=R52;c1=string@31136;r6=R51;c2=int:0","format",832
867,2,1,1,8,over_3_symbols,"STRLEN_REG_REG(r1,r2) | ISUB_REG_REG_INT(r3,r4,c1) | ISUB_REG_REG_REG(r5,r1,r3) | BGE_ID_REG_INT(c2,r5,c3)","r1=R29;r2=R9;r3=R10;r4=R11;c1=int:1;r5=R21;c2=label@16880;c3=int:0","trace",16862
868,2,1,1,6,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ILT_REG_REG_REG(r4,r3,r1) | BRF_ID_REG(c2,r4)","r1=R3;r2=R2;r3=R7;c1=int:0;r4=R12;c2=label@16215","trace",16183
869,2,1,1,7,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ISUB_REG_INT_REG(r4,c2,r3) | POSCHAR_REG_REG_REG(r4,r2,r5)","r1=R28;r2=R29;r3=R48;c1=int:1;r4=R11;c2=int:0;r5=R44","format",304
870,2,1,1,7,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | STRCHAR_REG_REG_REG(r4,r2,r3) | IEQ_REG_REG_REG(r5,r4,r6)","r1=R24;r2=R23;r3=R41;c1=int:0;r4=R10;r5=R49;r6=R25","format",380
871,2,1,1,5,over_3_symbols,"STRUPPER_REG_REG(r1,r2) | SCOPY_REG_REG(r2,r1) | STRLEN_REG_REG(r3,r2) | LOAD_REG_INT(r4,c1)","r1=R8;r2=R2;r3=R3;r4=R7;c1=int:0","trace",16177
872,2,1,1,9,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r4,r3,c1) | ISUB_REG_REG_REG(r5,r6,r4) | LOAD_REG_STRING(r7,c2)","r1=R5;r2=R23;r3=R34;r4=R41;c1=int:1;r5=R1;r6=R24;r7=R0;c2=string@31136","format",478
873,2,1,1,8,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r5) | ICOPY_REG_REG(r6,r4) | BRT_ID_REG(c1,r7)","r1=R0;r2=R23;r3=R1;r4=R6;r5=R34;r6=R32;c1=label@523;r7=R16","format",503
874,2,1,1,7,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r2,r1) | ICOPY_REG_REG(r4,r3) | IGTE_REG_REG_INT(r5,r6,c1)","r1=R52;r2=R20;r3=R38;r4=R21;r5=R51;r6=R36;c1=int:53","format",855
875,2,1,1,6,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r2,r1) | ICOPY_REG_REG(r4,r3) | NOT_REG_REG(r5,r6)","r1=R37;r2=R20;r3=R32;r4=R21;r5=R61;r6=R8","format",1210
876,2,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c1,r3,c2) | LOAD_REG_INT(r3,c3) | SETTP_REG_INT(r3,c4)","r1=R1;r2=R7;c1=label@44;r3=R8;c2=int:256;c3=int:1;c4=int:0","pos",31
877,2,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r3,c1) | BRF_ID_REG(c2,r3) | LOAD_REG_INT(r4,c1)","r1=R32;r2=R26;r3=R30;c1=int:0;c2=label@17022;r4=R29","trace",17004
878,2,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | STRUPPER_REG_REG(r3,r4) | SCOPY_REG_REG(r4,r3) | STRLEN_REG_REG(r5,r4)","r1=R48;r2=R10;r3=R8;r4=R2;r5=R3","trace",16174
879,1,1,1,9,over_3_symbols,"APPENDCHAR_REG_REG(r1,r2) | ISUB_REG_REG_REG(r3,r4,r5) | ISUB_REG_REG_INT(r6,r3,c1) | BLE_ID_REG_INT(c2,r6,c3)","r1=R57;r2=R50;r3=R61;r4=R49;r5=R56;r6=R55;c1=int:1;c2=label@979;c3=int:0","format",960
880,1,1,1,7,over_3_symbols,"APPENDCHAR_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | ICOPY_REG_REG(r4,r5) | SETSTRPOS_REG_REG(r6,r4)","r1=R0;r2=R33;r3=R60;c1=string@31136;r4=R41;r5=R32;r6=R20","format",1173
881,1,1,1,7,over_3_symbols,"APPEND_REG_REG(r1,r2) | ENDLIFE_REG(r2) | LOAD_REG_STRING(r3,c1) | IGT_REG_REG_INT(r4,r5,c2)","r1=R0;r2=R60;r3=R37;c1=string@31136;r4=R61;r5=R32;c2=int:0","format",1189
882,1,1,1,8,over_3_symbols,"BCF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c3) | LOAD_REG_INT(r4,c4)","c1=label@2374;r1=R14;r2=R27;c2=string@29424;r3=R26;c3=string@424;r4=R13;c4=int:1","benchmark_rexxcps_levelb_opt",485
883,1,1,1,5,over_3_symbols,"BLT_ID_REG_INT(c1,r1,c2) | MINATTRS_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r3,r2,c2) | STOI_REG(r3)","c1=label@40;r1=R14;c2=int:1;r2=R111;r3=R15","benchmark_rexxcps_levelb_opt",22
884,1,1,1,5,over_3_symbols,"BPOFF() | LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r1,c3)","r1=R80;c1=string@26848;r2=R79;c2=int:1;c3=int:768","benchmark_rexxcps_levelb_opt",2400
885,1,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | APPENDCHAR_REG_REG(r2,r3) | LOAD_REG_STRING(r4,c2) | ICOPY_REG_REG(r5,r6)","c1=label@1194;r1=R61;r2=R0;r3=R33;r4=R60;c2=string@31136;r5=R41;r6=R32","format",1170
886,1,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r2,c3) | SEQ_REG_REG_STRING(r3,r2,c4)","c1=label@1436;r1=R62;r2=R27;c2=string@29424;c3=string@70048;r3=R64;c4=string@70408","benchmark_rexxcps_levelb_opt",1430
887,1,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | MINATTRS_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r3,r2,c2) | STOI_REG(r3)","c1=label@65;r1=R14;r2=R111;c2=int:2;r3=R13","benchmark_rexxcps_levelb_opt",48
888,1,1,1,8,over_3_symbols,"BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r2,c2) | LOAD_REG_INT(r3,c3) | IGT_REG_REG_REG(r4,r3,r5)","c1=label@2538;r1=R22;r2=R6;c2=float@18176;r3=R21;c3=int:1;r4=R19;r5=R3","benchmark_rexxcps_levelb_opt",376
889,1,1,1,7,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2) | SETTP_REG_INT(r1,c3)","r1=R3;r2=R4;r3=R7;c1=string@1502952;r4=R5;c2=int:2;c3=int:256","trace",15746
890,1,1,1,8,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_STRING(r4,c2) | LOAD_REG_STRING(r5,c3)","r1=R23;r2=R3;r3=R25;c1=string@31136;r4=R24;c2=string@1504352;r5=R29;c3=string@935744","trace",16101
891,1,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | NULL_REG(r3) | SCOPY_REG_REG(r4,r1) | STRLEN_REG_REG(r3,r4)","r1=R12;r2=R16;r3=R18;r4=R17","benchmark_rexxcps_levelb_opt",104
892,1,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ENDLIFE_REG(r3) | BR_ID(c1)","r1=R36;r2=R37;r3=R38;c1=label@485","benchmark_rexxcps_levelb_opt",2366
893,1,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | SCOPY_REG_REG(r3,r4) | SAY_STRING(c1)","r1=R20;r2=R21;r3=R9;r4=R23;c1=string@15888","benchmark_rexxcps_levelb_opt",252
894,1,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | SCOPY_REG_REG(r3,r4) | STRLEN_REG_REG(r5,r3)","r1=R58;r2=R59;r3=R20;r4=R61;r5=R21","format",996
895,1,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | FCOPY_REG_REG(r2,r3) | FGT_REG_REG_FLOAT(r4,r2,c1) | BRT_ID_REG(c2,r4)","r1=R21;r2=R11;r3=R6;r4=R80;c1=float@104016;c2=label@2487","benchmark_rexxcps_levelb_opt",2471
896,1,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ITOF_REG(r2) | FDIV_REG_REG_REG(r3,r3,r2) | LOAD_REG_INT(r1,c1)","r1=R24;r2=R3;r3=R5;c1=int:1","benchmark_rexxcps_levelb_opt",358
897,1,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ITOS_REG(r2) | SCONCAT_REG_STRING_REG(r3,c1,r2) | SCONCAT_REG_REG_STRING(r3,r3,c2)","r1=R24;r2=R4;r3=R80;c1=string@106592;c2=string@106736","benchmark_rexxcps_levelb_opt",2538
898,1,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r2,c3)","r1=R26;r2=R80;c1=string@21200;r3=R79;c2=int:1;c3=int:768","benchmark_rexxcps_levelb_opt",2376
899,1,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | REQ_REG_REG_STRING(r2,r3,c1) | BRF_ID_REG(c2,r2) | BR_ID(c3)","r1=R64;r2=R80;r3=R62;c1=string@116968;c2=label@2760;c3=label@2804","benchmark_rexxcps_levelb_opt",2749
900,1,1,1,7,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | SAY_STRING(c1) | SCONCAT_REG_STRING_REG(r4,c2,r5)","r1=R21;r2=R9;r3=R23;c1=string@15888;r4=R24;c2=string@16224;r5=R12","benchmark_rexxcps_levelb_opt",254
901,1,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | STRLEN_REG_REG(r4,r2) | BRF_ID_REG(c1,r5)","r1=R59;r2=R20;r3=R61;r4=R21;c1=label@1076;r5=R40","format",998
902,1,1,1,5,over_3_symbols,"FADD_REG_REG_REG(r1,r2,r1) | BPOFF() | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2)","r1=R6;r2=R80;c1=string@26848;r3=R79;c2=int:1","benchmark_rexxcps_levelb_opt",2396
903,1,1,1,7,over_3_symbols,"FDIV_REG_FLOAT_REG(r1,c1,r2) | FTOD_REG(r1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R102;c1=float@119544;r2=R10;r3=R104;c2=int:0;r4=R101;c3=int:5","benchmark_rexxcps_levelb_opt",2806
904,1,1,1,7,over_3_symbols,"FDIV_REG_REG_REG(r1,r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2) | IGT_REG_REG_REG(r5,r3,r4)","r1=R5;r2=R3;r3=R24;c1=int:1;r4=R23;c2=int:2;r5=R22","benchmark_rexxcps_levelb_opt",362
905,1,1,1,7,over_3_symbols,"FDIV_REG_REG_REG(r1,r2,r3) | FSUB_REG_REG_REG(r4,r1,r5) | ITOF_REG(r6) | FDIV_REG_REG_REG(r7,r4,r6)","r1=R80;r2=R11;r3=R3;r4=R7;r5=R5;r6=R4;r7=R10","benchmark_rexxcps_levelb_opt",2600
906,1,1,1,6,over_3_symbols,"FDIV_REG_REG_REG(r1,r2,r3) | NULL_REG(r4) | NULL_REG(r5) | NULL_REG(r6)","r1=R10;r2=R7;r3=R4;r4=R76;r5=R74;r6=R72","benchmark_rexxcps_levelb_opt",2610
907,1,1,1,6,over_3_symbols,"FSUB_REG_REG_REG(r1,r2,r3) | ITOF_REG(r4) | FDIV_REG_REG_REG(r5,r1,r4) | NULL_REG(r6)","r1=R7;r2=R80;r3=R5;r4=R4;r5=R10;r6=R76","benchmark_rexxcps_levelb_opt",2604
908,1,1,1,6,over_3_symbols,"FTOD_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r4,c1)","r1=R102;r2=R104;c1=int:0;r3=R101;c2=int:5;r4=R103","benchmark_rexxcps_levelb_opt",2810
909,1,1,1,6,over_3_symbols,"FTOD_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | SWAP_REG_REG(r4,r1)","r1=R11;r2=R75;c1=int:1;r3=R72;c2=int:5;r4=R73","benchmark_rexxcps_levelb_opt",2559
910,1,1,1,6,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | BLT_ID_REG_INT(c2,r1,c3) | MINATTRS_REG_INT(r2,c3) | LINKATTR1_REG_REG_INT(r3,r2,c3)","r1=R14;r2=R111;c1=int:0;c2=label@40;c3=int:1;r3=R15","benchmark_rexxcps_levelb_opt",18
911,1,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1) | MINATTRS_REG_INT(r2,c2)","r1=R14;r2=R111;c1=int:0;c2=int:2;c3=label@65","benchmark_rexxcps_levelb_opt",40
912,1,1,1,7,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | APPENDCHAR_REG_REG(r2,r1) | ISUB_REG_REG_REG(r3,r4,r5) | ISUB_REG_REG_INT(r6,r3,c1)","r1=R50;c1=int:1;r2=R57;r3=R61;r4=R49;r5=R56;r6=R55","format",956
913,1,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BCF_ID_REG(c1,r1) | LOAD_REG_STRING(r3,c2) | LOAD_REG_STRING(r4,c3)","r1=R14;r2=R4;c1=label@2374;r3=R27;c2=string@29424;r4=R26;c3=string@424","benchmark_rexxcps_levelb_opt",482
914,1,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | IGTE_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3) | NULL_REG(r5)","r1=R21;r2=R38;r3=R51;r4=R36;c1=int:53;c2=label@1006;r5=R50","format",862
915,1,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SETSTRPOS_REG_REG(r3,r1) | SUBSTRING_REG_REG_REG(r4,r3,r5) | APPEND_REG_REG(r6,r4)","r1=R41;r2=R32;r3=R20;r4=R60;r5=R2;r6=R0","format",1179
916,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | LOAD_REG_STRING(r2,c1)","r1=R2;r2=R0;r3=R4;r4=R3;c1=string@31136","trace",15690
917,1,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | LOAD_REG_STRING(r5,c1)","r1=R2;r2=R0;r3=R3;r4=R4;r5=R7;c1=string@1502952","trace",15741
918,1,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | GETATTRS_REG_REG_INT(r3,r4,c1) | IGTE_REG_REG_INT(r3,r3,c2)","r1=R4;r2=R15;r3=R14;r4=R111;c1=int:0;c2=int:2","benchmark_rexxcps_levelb_opt",35
919,1,1,1,5,over_3_symbols,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | MINATTRS_REG_INT(r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c1)","r1=R14;c1=int:2;c2=label@65;r2=R111;r3=R13","benchmark_rexxcps_levelb_opt",44
920,1,1,1,6,over_3_symbols,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | NULL_REG(r3) | NULL_REG(r4)","r1=R51;r2=R36;c1=int:53;c2=label@1006;r3=R50;r4=R49","format",865
921,1,1,1,8,over_3_symbols,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | STRCHAR_REG_REG_REG(r3,r4,r2) | INE_REG_REG_INT(r5,r3,c3)","r1=R60;r2=R56;c1=int:0;c2=label@920;r3=R50;r4=R48;r5=R61;c3=int:57","format",894
922,1,1,1,8,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | APPENDCHAR_REG_REG(r3,r4) | LOAD_REG_STRING(r5,c3)","r1=R61;r2=R2;c1=int:0;c2=label@1194;r3=R0;r4=R33;r5=R60;c3=string@31136","format",1166
923,1,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r4,c2) | LOAD_REG_INT(r5,c3)","r1=R22;r2=R24;r3=R23;c1=label@2538;r4=R6;c2=float@18176;r5=R21;c3=int:1","benchmark_rexxcps_levelb_opt",372
924,1,1,1,8,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r3,r1,c2) | BRF_ID_REG(c3,r3) | STRCHAR_REG_REG_REG(r4,r5,r1)","r1=R56;r2=R49;c1=int:1;r3=R60;c2=int:0;c3=label@920;r4=R50;r5=R48","format",890
925,1,1,1,6,over_3_symbols,"ITOF_REG(r1) | FDIV_REG_REG_REG(r2,r2,r1) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R3;r2=R5;r3=R24;c1=int:1;r4=R23;c2=int:2","benchmark_rexxcps_levelb_opt",360
926,1,1,1,6,over_3_symbols,"ITOF_REG(r1) | FDIV_REG_REG_REG(r2,r3,r1) | FSUB_REG_REG_REG(r4,r2,r5) | ITOF_REG(r6)","r1=R3;r2=R80;r3=R11;r4=R7;r5=R5;r6=R4","benchmark_rexxcps_levelb_opt",2598
927,1,1,1,5,over_3_symbols,"ITOF_REG(r1) | FDIV_REG_REG_REG(r2,r3,r1) | NULL_REG(r4) | NULL_REG(r5)","r1=R4;r2=R10;r3=R7;r4=R76;r5=R74","benchmark_rexxcps_levelb_opt",2608
928,1,1,1,4,over_3_symbols,"ITOS_REG(r1) | SAPPEND_REG_REG(r2,r1) | SCONCAT_REG_REG_STRING(r2,r2,c1) | FTOD_REG(r3)","r1=R3;r2=R80;c1=string@107024;r3=R11","benchmark_rexxcps_levelb_opt",2550
929,1,1,1,5,over_3_symbols,"ITOS_REG(r1) | SCONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | ITOS_REG(r3)","r1=R4;r2=R80;c1=string@106592;c2=string@106736;r3=R3","benchmark_rexxcps_levelb_opt",2540
930,1,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c2)","r1=R0;r2=R1;c1=int:6;r3=R2;c2=int:1","trace",15440
931,1,1,1,6,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_FLOAT(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R11;c1=float@18176;r2=R7;r3=R10;r4=R24;c2=int:1","benchmark_rexxcps_levelb_opt",293
932,1,1,1,7,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_INT(r3,c2) | IGT_REG_REG_REG(r4,r3,r5)","r1=R7;c1=float@18176;r2=R10;r3=R24;c2=int:1;r4=R23;r5=R3","benchmark_rexxcps_levelb_opt",296
933,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | BLT_ID_REG_INT(c3,r2,c4) | MINATTRS_REG_INT(r3,c4)","r1=R3;c1=int:100;r2=R14;r3=R111;c2=int:0;c3=label@40;c4=int:1","benchmark_rexxcps_levelb_opt",15
934,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | LOAD_REG_FLOAT(r4,c3)","r1=R23;c1=int:2;r2=R22;r3=R24;c2=label@2538;r4=R6;c3=float@18176","benchmark_rexxcps_levelb_opt",369
935,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | NULL_REG(r4)","r1=R39;c1=int:14;r2=R40;r3=R13;c2=label@2348;r4=R28","benchmark_rexxcps_levelb_opt",497
936,1,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r2,r1) | UNLINK_REG(r2)","r1=R0;c1=int:1;r2=R2;r3=R1","trace",15449
937,1,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | GETATTRS_REG_REG_INT(r3,r4,c2) | BLT_ID_REG_INT(c3,r3,c4)","r1=R4;c1=int:100;r2=R3;r3=R14;r4=R111;c2=int:0;c3=label@40;c4=int:1","benchmark_rexxcps_levelb_opt",12
938,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r1,c3)","r1=R104;c1=int:0;r2=R101;c2=int:5;r3=R103;c3=int:256","benchmark_rexxcps_levelb_opt",2812
939,1,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SWAP_REG_REG(r3,r4) | SETTP_REG_INT(r5,c3)","r1=R75;c1=int:1;r2=R72;c2=int:5;r3=R73;r4=R11;r5=R74;c3=int:0","benchmark_rexxcps_levelb_opt",2561
940,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r2,c3)","r1=R11;c1=int:1;r2=R1;c2=string@321936;r3=R0;c3=int:768","_address",16944
941,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETSTRPOS_REG_REG(r2,r1) | SUBSTRING_REG_REG_REG(r3,r2,r4) | IADD_REG_REG_INT(r5,r5,c2)","r1=R58;c1=int:0;r2=R48;r3=R57;r4=R56;r5=R50;c2=int:1","format",946
942,1,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r2,r3) | ISUB_REG_REG_INT(r4,r2,c2) | IGTE_REG_REG_INT(r5,r4,c3)","r1=R59;c1=int:48;r2=R49;r3=R48;r4=R56;c2=int:1;r5=R60;c3=int:0","format",884
943,1,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | SWAP_REG_REG(r2,r3) | SETTP_REG_INT(r4,c2) | SETTP_REG_INT(r5,c3)","r1=R72;c1=int:5;r2=R73;r3=R11;r4=R74;c2=int:0;r5=R75;c3=int:256","benchmark_rexxcps_levelb_opt",2564
944,1,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ICOPY_REG_REG(r2,r3) | SETSTRPOS_REG_REG(r4,r2) | SUBSTRING_REG_REG_REG(r1,r4,r5)","r1=R60;c1=string@31136;r2=R41;r3=R32;r4=R20;r5=R2","format",1176
