rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,758715,111,8,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R11;r2=R10;r3=R9;r4=R7","benchmark_rexxcps_levelb_opt",507
837,2,1,1,6,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r2,r1) | ICOPY_REG_REG(r4,r3) | NOT_REG_REG(r5,r6)","r1=R36;r2=R20;r3=R31;r4=R21;r5=R60;r6=R64","_typedformat",1103
838,2,1,1,9,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SWAP_REG_REG(r5,r6) | CALL_REG_FUNC_REG(r7,c1,r8)","r1=R21;r2=R7;r3=R22;r4=R30;r5=R23;r6=R9;r7=R24;c1=func@954528;r8=R14","floatformat",162
839,2,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SWAP_REG_REG(r5,r6) | RET_REG(r7)","r1=R7;r2=R21;r3=R30;r4=R22;r5=R9;r6=R23;r7=R24","floatformat",193
840,1,1,1,7,over_3_symbols,"APPENDCHAR_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | ICOPY_REG_REG(r4,r5) | SETSTRPOS_REG_REG(r6,r4)","r1=R0;r2=R32;r3=R59;c1=string@28800;r4=R40;r5=R31;r6=R20","_typedformat",1068
841,1,1,1,8,over_3_symbols,"APPEND_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | IGT_REG_REG_INT(r4,r5,c2) | BRF_ID_REG(c3,r4)","r1=R0;r2=R59;r3=R36;c1=string@28800;r4=R60;r5=R31;c2=int:0;c3=label@1107","_typedformat",1084
842,1,1,1,6,over_3_symbols,"APPEND_REG_REG(r1,r2) | SAY_REG(r1) | FDIV_REG_REG_FLOAT(r1,r3,c1) | FSUB_REG_REG_REG(r4,r1,r5)","r1=R107;r2=R18;r3=R12;c1=float@19968;r4=R24;r5=R21","benchmark_rexxcps_levelb_opt",2358
843,1,1,1,4,over_3_symbols,"APPEND_REG_REG(r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_STRING(r1,r1,c2) | SAY_REG(r1)","r1=R33;r2=R23;c1=string@12232;c2=string@2384","benchmark_rexxcps_levelb_opt",252
844,1,1,1,5,over_3_symbols,"APPEND_REG_REG(r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_STRING(r1,r1,c2) | SCONCAT_REG_REG_STRING(r1,r1,c3)","r1=R107;r2=R20;c1=string@12232;c2=string@2384;c3=string@98104","benchmark_rexxcps_levelb_opt",2341
845,1,1,1,8,over_3_symbols,"BGE_ID_REG_INT(c1,r1,c2) | SAY_STRING(c3) | LOAD_REG_INT(r2,c4) | CALL_REG_FUNC_REG(r3,c5,r2)","c1=label@271;r1=R20;c2=int:100;c3=string@12904;r2=R33;c4=int:0;r3=R4;c5=func@13304","benchmark_rexxcps_levelb_opt",265
846,1,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | APPENDCHAR_REG_REG(r2,r3) | LOAD_REG_STRING(r4,c2) | ICOPY_REG_REG(r5,r6)","c1=label@1087;r1=R60;r2=R0;r3=R32;r4=R59;c2=string@28800;r5=R40;r6=R31","_typedformat",1065
847,1,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r2,r3,c2) | INE_REG_REG_INT(r2,r2,c3) | BRF_ID_REG(c4,r2)","c1=label@170;r1=R14;r2=R11;r3=R17;c2=int:0;c3=int:2;c4=label@69","benchmark_rexxcps_levelb_opt",40
848,1,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | ILT_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1) | IEQ_REG_REG_REG(r1,r4,r5)","c1=label@202;r1=R16;r2=R6;r3=R5;r4=R13;r5=R11","verify",195
849,1,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r2,r3) | SUBSTRING_REG_REG_REG(r4,r2,r5) | RET_REG(r4)","c1=label@126;r1=R11;r2=R8;r3=R0;r4=R7;r5=R10","left",114
850,1,1,1,8,over_3_symbols,"BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r2,c2) | LOAD_REG_INT(r3,c3) | LOAD_REG_INT(r4,c4)","c1=label@2266;r1=R33;r2=R22;c2=float@14360;r3=R30;c3=int:1;r4=R15;c4=int:100","benchmark_rexxcps_levelb_opt",373
851,1,1,1,9,over_3_symbols,"BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r2,r3,r4) | POSCHAR_REG_REG_REG(r5,r6,r2) | IGTE_REG_REG_INT(r7,r5,c2)","c1=label@221;r1=R15;r2=R7;r3=R19;r4=R12;r5=R6;r6=R20;r7=R16;c2=int:0","verify",180
852,1,1,1,6,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | BGE_ID_REG_INT(c2,r2,c3) | SAY_STRING(c4)","r1=R33;c1=string@2384;c2=label@271;r2=R20;c3=int:100;c4=string@12904","benchmark_rexxcps_levelb_opt",259
853,1,1,1,4,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r1,c1) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r2) | APPEND_REG_REG(r1,r2)","r1=R107;c1=string@2384;c2=string@98104;r2=R18","benchmark_rexxcps_levelb_opt",2348
854,1,1,1,7,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | GETATTRS_REG_REG_INT(r3,r4,c3) | ITOS_REG(r3)","r1=R33;c1=string@11432;r2=R19;c2=string@11576;r3=R30;r4=R17;c3=int:0","benchmark_rexxcps_levelb_opt",229
855,1,1,1,5,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3) | APPEND_REG_REG(r1,r3)","r1=R107;c1=string@97264;r2=R19;c2=string@11944;r3=R23","benchmark_rexxcps_levelb_opt",2322
856,1,1,1,7,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2) | SETTP_REG_INT(r1,c3)","r1=R3;r2=R4;r3=R7;c1=string@1498128;r4=R5;c2=int:2;c3=int:256","trace",14773
857,1,1,1,8,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_STRING(r4,c2) | LOAD_REG_STRING(r5,c3)","r1=R23;r2=R3;r3=R25;c1=string@28800;r4=R24;c2=string@1499320;r5=R29;c3=string@937688","trace",15128
858,1,1,1,8,over_3_symbols,"FDIV_REG_FLOAT_REG(r1,c1,r2) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3) | SETTP_REG_INT(r5,c2)","r1=R103;c1=float@102288;r2=R28;r3=R105;c2=int:0;r4=R102;c3=int:5;r5=R104","benchmark_rexxcps_levelb_opt",2453
859,1,1,1,7,over_3_symbols,"FDIV_REG_REG_FLOAT(r1,r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | IGT_REG_REG_REG(r4,r2,r3)","r1=R21;c1=float@19968;r2=R35;c2=int:1;r3=R34;c3=int:2;r4=R33","benchmark_rexxcps_levelb_opt",359
860,1,1,1,6,over_3_symbols,"FDIV_REG_REG_FLOAT(r1,r2,c1) | FSUB_REG_REG_REG(r3,r1,r4) | ICOPY_REG_REG(r1,r5) | ITOF_REG(r1)","r1=R107;r2=R12;c1=float@19968;r3=R24;r4=R21;r5=R20","benchmark_rexxcps_levelb_opt",2363
861,1,1,1,9,over_3_symbols,"FDIV_REG_REG_REG(r1,r2,r3) | LOAD_REG_STRING(r4,c1) | LOAD_REG_INT(r5,c2) | LOAD_REG_INT(r6,c3)","r1=R28;r2=R24;r3=R107;r4=R105;c1=string@9008;r5=R106;c2=int:1;r6=R104;c3=int:3","benchmark_rexxcps_levelb_opt",2376
862,1,1,1,9,over_3_symbols,"FNDBLNK_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_REG(r4,r5,r6) | BRF_ID_REG(c1,r4) | ILT_REG_REG_INT(r7,r1,c2)","r1=R5;r2=R3;r3=R7;r4=R10;r5=R0;r6=R14;c1=label@122;r7=R11;c2=int:0","word",88
863,1,1,1,5,over_3_symbols,"FSUB_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r2,r4) | ITOF_REG(r2) | FDIV_REG_REG_REG(r5,r1,r2)","r1=R24;r2=R107;r3=R21;r4=R20;r5=R28","benchmark_rexxcps_levelb_opt",2367
864,1,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | GETATTRS_REG_REG_INT(r3,r2,c1)","r1=R14;r2=R17;c1=int:0;c2=label@170;r3=R11","benchmark_rexxcps_levelb_opt",32
865,1,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | ITOS_REG(r1) | APPEND_REG_REG(r3,r1) | SCONCAT_REG_REG_STRING(r3,r3,c2)","r1=R30;r2=R17;c1=int:0;r3=R33;c2=string@11944","benchmark_rexxcps_levelb_opt",237
866,1,1,1,8,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | FNDBLNK_REG_REG_REG(r2,r3,r4) | IEQ_REG_REG_REG(r5,r1,r6) | BRF_ID_REG(c2,r5)","r1=R0;c1=int:1;r2=R5;r3=R3;r4=R7;r5=R10;r6=R14;c2=label@122","word",84
867,1,1,1,8,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c1,r3,c2) | LOAD_REG_STRING(r4,c3) | SETTP_REG_INT(r4,c4)","r1=R10;r2=R14;c1=label@37;r3=R15;c2=int:256;r4=R1;c3=string@312160;c4=int:0","left",22
868,1,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ITOF_REG(r1) | FDIV_REG_REG_REG(r3,r4,r1) | LOAD_REG_STRING(r5,c1)","r1=R107;r2=R20;r3=R28;r4=R24;r5=R105;c1=string@9008","benchmark_rexxcps_levelb_opt",2371
869,1,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c1) | CALL_REG_FUNC_REG(r5,c2,r4)","r1=R23;r2=R20;r3=R18;c1=int:0;r4=R33;r5=R1;c2=func@9184","benchmark_rexxcps_levelb_opt",189
870,1,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SETSTRPOS_REG_REG(r3,r1) | SUBSTRING_REG_REG_REG(r4,r3,r5) | APPEND_REG_REG(r6,r4)","r1=R40;r2=R31;r3=R20;r4=R59;r5=R2;r6=R0","_typedformat",1074
871,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | LOAD_REG_STRING(r2,c1)","r1=R2;r2=R0;r3=R4;r4=R3;c1=string@28800","trace",14717
872,1,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | LOAD_REG_STRING(r5,c1)","r1=R2;r2=R0;r3=R3;r4=R4;r5=R7;c1=string@1498128","trace",14768
873,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LOAD_REG_STRING(r3,c1) | ILT_REG_REG_INT(r2,r1,c2)","r1=R20;r2=R33;r3=R19;c1=string@6672;c2=int:1","benchmark_rexxcps_levelb_opt",162
874,1,1,1,6,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRT_ID_REG(c2,r1) | IGT_REG_REG_REG(r1,r3,r2) | BRF_ID_REG(c3,r1)","r1=R13;r2=R8;c1=int:0;c2=label@146;r3=R22;c3=label@151","verify",135
875,1,1,1,8,over_3_symbols,"IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | ILT_REG_REG_INT(r4,r5,c2) | BRF_ID_REG(c3,r4)","r1=R10;r2=R0;r3=R14;c1=label@122;r4=R11;r5=R5;c2=int:0;c3=label@109","word",92
876,1,1,1,6,over_3_symbols,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | ILT_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1)","r1=R16;r2=R6;c1=int:0;c2=label@202;r3=R5;r4=R13","verify",191
877,1,1,1,8,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | APPENDCHAR_REG_REG(r3,r4) | LOAD_REG_STRING(r5,c3)","r1=R60;r2=R2;c1=int:0;c2=label@1087;r3=R0;r4=R32;r5=R59;c3=string@28800","_typedformat",1061
878,1,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r4,c2) | LOAD_REG_INT(r5,c3)","r1=R33;r2=R35;r3=R34;c1=label@2266;r4=R22;c2=float@14360;r5=R30;c3=int:1","benchmark_rexxcps_levelb_opt",369
879,1,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r4,r5,r2) | POSCHAR_REG_REG_REG(r6,r7,r4)","r1=R15;r2=R12;r3=R14;c1=label@221;r4=R7;r5=R19;r6=R6;r7=R20","verify",176
880,1,1,1,6,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1) | IEQ_REG_REG_REG(r1,r4,r5) | BRF_ID_REG(c1,r1)","r1=R16;r2=R6;r3=R5;r4=R13;r5=R11;c1=label@218","verify",198
881,1,1,1,6,over_3_symbols,"INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | GETATTRS_REG_REG_INT(r2,r3,c1) | INE_REG_REG_INT(r2,r2,c3)","r1=R14;c1=int:0;c2=label@170;r2=R11;r3=R17;c3=int:2","benchmark_rexxcps_levelb_opt",36
882,1,1,1,7,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_INT(r3,r4,c1) | IGT_REG_REG_REG(r5,r1,r3) | BRT_ID_REG(c2,r5)","r1=R12;r2=R22;c1=int:1;r3=R14;r4=R8;r5=R15;c2=label@221","verify",168
883,1,1,1,5,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | SETSTRPOS_REG_REG(r4,r3) | SUBSTRING_REG_REG_REG(r5,r4,r1) | RET_REG(r5)","r1=R6;r2=R5;r3=R7;r4=R3;r5=R1","word",109
884,1,1,1,7,over_3_symbols,"ITOF_REG(r1) | FDIV_REG_REG_REG(r2,r3,r1) | LOAD_REG_STRING(r4,c1) | LOAD_REG_INT(r5,c2)","r1=R107;r2=R28;r3=R24;r4=R105;c1=string@9008;r5=R106;c2=int:1","benchmark_rexxcps_levelb_opt",2374
885,1,1,1,4,over_3_symbols,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1) | SAY_REG(r2) | FDIV_REG_REG_FLOAT(r2,r3,c1)","r1=R18;r2=R107;r3=R12;c1=float@19968","benchmark_rexxcps_levelb_opt",2356
886,1,1,1,5,over_3_symbols,"ITOS_REG(r1) | SCONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | SCONCAT_REG_REG_STRING(r2,r2,c3)","r1=R20;r2=R101;c1=string@95992;c2=string@96128;c3=string@2384","benchmark_rexxcps_levelb_opt",2266
887,1,1,1,8,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LOAD_REG_STRING(r3,c2) | LOAD_REG_INT(r4,c3) | SWAP_REG_REG(r5,r1)","r1=R15;r2=R17;c1=int:2;r3=R31;c2=string@5376;r4=R29;c3=int:4;r5=R30","benchmark_rexxcps_levelb_opt",103
888,1,1,1,6,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | RNE_REG_REG_STRING(r3,r1,c2) | UNLINK_REG(r1) | BRF_ID_REG(c3,r3)","r1=R15;r2=R17;c1=int:1;r3=R13;c2=string@4496;c3=label@100","benchmark_rexxcps_levelb_opt",72
889,1,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c2)","r1=R0;r2=R1;c1=int:6;r3=R2;c2=int:1","trace",14467
890,1,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | ICOPY_REG_REG(r3,r1) | UNLINK_REG(r1)","r1=R33;r2=R17;c1=int:2;r3=R20","benchmark_rexxcps_levelb_opt",156
891,1,1,1,6,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_FLOAT(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R12;c1=float@14360;r2=R24;r3=R28;r4=R33;c2=int:1","benchmark_rexxcps_levelb_opt",291
892,1,1,1,7,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R24;c1=float@14360;r2=R28;r3=R33;c2=int:1;r4=R31;c3=int:100","benchmark_rexxcps_levelb_opt",294
893,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | LOAD_REG_FLOAT(r4,c3)","r1=R34;c1=int:2;r2=R33;r3=R35;c2=label@2266;r4=R22;c3=float@14360","benchmark_rexxcps_levelb_opt",366
894,1,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r2,r1) | UNLINK_REG(r2)","r1=R0;c1=int:1;r2=R2;r3=R1","trace",14476
895,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r1,c3)","r1=R105;c1=int:0;r2=R102;c2=int:5;r3=R104;c3=int:256","benchmark_rexxcps_levelb_opt",2457
896,1,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3) | CALL_REG_FUNC_REG(r4,c4,r2)","r1=R2;c1=int:1;r2=R0;c2=int:2;r3=R1;c3=int:256;r4=R27;c4=func@9912","benchmark_rexxcps_levelb_opt",202
897,1,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SWAP_REG_REG(r3,r4) | SETTP_REG_INT(r5,c3)","r1=R105;c1=int:1;r2=R102;c2=int:5;r3=R103;r4=R12;r5=R104;c3=int:0","benchmark_rexxcps_levelb_opt",2284
898,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | GETATTRS_REG_REG_INT(r3,r4,c3) | INE_REG_REG_INT(r3,r3,c3)","r1=R20;c1=int:100;r2=R19;c2=string@2552;r3=R14;r4=R17;c3=int:0","benchmark_rexxcps_levelb_opt",26
899,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r2,c3)","r1=R11;c1=int:1;r2=R1;c2=string@312472;r3=R0;c3=int:768","_address",16359
900,1,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c2) | NULL_REG(r2) | NULL_REG(r3)","r1=R22;c1=int:1;c2=int:0;r2=R1;r3=R3","verify",41
901,1,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3) | CALL_REG_FUNC_REG(r4,c4,r1)","r1=R104;c1=int:3;r2=R105;c2=int:256;r3=R107;c3=int:512;r4=R103;c4=func@99728","benchmark_rexxcps_levelb_opt",2386
902,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r2,c1) | BRF_ID_REG(c2,r4)","r1=R2;c1=int:0;r2=R3;r3=R0;r4=R12;c2=label@77","verify",61
903,1,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | INE_REG_REG_INT(r2,r2,c2) | BRF_ID_REG(c3,r2)","r1=R19;c1=string@2552;r2=R14;r3=R17;c2=int:0;c3=label@170","benchmark_rexxcps_levelb_opt",29
904,1,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ICOPY_REG_REG(r2,r3) | SETSTRPOS_REG_REG(r4,r2) | SUBSTRING_REG_REG_REG(r1,r4,r5)","r1=R59;c1=string@28800;r2=R40;r3=R31;r4=R20;r5=R2","_typedformat",1071
905,1,1,1,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | IGT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | APPENDCHAR_REG_REG(r1,r4)","r1=R0;c1=string@28800;r2=R60;r3=R2;c2=int:0;c3=label@1087;r4=R32","_typedformat",1058
906,1,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | RET()","r1=R29;c1=string@937688;r2=R22;c2=int:0;r3=R30;c3=int:1","trace",15137
907,1,1,1,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | SETTP_REG_INT(r1,c4)","r1=R105;c1=string@9008;r2=R106;c2=int:1;r3=R104;c3=int:3;c4=int:256","benchmark_rexxcps_levelb_opt",2380
908,1,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R8;c1=string@312472;r2=R11;c2=int:1;r3=R1;r4=R0","_address",16356
909,1,1,1,8,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SWAP_REG_REG(r3,r4) | SETTP_REG_INT(r5,c3)","r1=R31;c1=string@5376;r2=R29;c2=int:4;r3=R30;r4=R15;r5=R32;c3=int:512","benchmark_rexxcps_levelb_opt",107
910,1,1,1,7,over_3_symbols,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | LOAD_REG_STRING(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R17;c1=int:2;r2=R15;r3=R31;c2=string@5376;r4=R29;c3=int:4","benchmark_rexxcps_levelb_opt",100
911,1,1,1,5,over_3_symbols,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | RNE_REG_REG_STRING(r3,r2,c2) | UNLINK_REG(r2)","r1=R17;c1=int:1;r2=R15;r3=R13;c2=string@4496","benchmark_rexxcps_levelb_opt",69
912,1,1,1,4,over_3_symbols,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | STOI_REG(r2) | ICOPY_REG_REG(r3,r2)","r1=R17;c1=int:2;r2=R33;r3=R20","benchmark_rexxcps_levelb_opt",153
913,1,1,1,6,over_3_symbols,"NULL_REG(r1) | BRTPANDT_ID_REG_INT(c1,r2,c2) | COPY_REG_REG(r3,r2) | BR_ID(c3)","r1=R26;c1=label@23;r2=R112;c2=int:512;r3=R17;c3=label@26","benchmark_rexxcps_levelb_opt",12
914,1,1,1,6,over_3_symbols,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | LOAD_REG_STRING(r4,c2)","r1=R9;r2=R3;c1=int:0;r3=R0;r4=R5;c2=string@28800","left",58
915,1,1,1,6,over_3_symbols,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | STRLEN_REG_REG(r3,r4) | IEQ_REG_REG_INT(r5,r3,c1)","r1=R11;r2=R2;c1=int:0;r3=R3;r4=R0;r5=R12","verify",59
916,1,1,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | BRTPANDT_ID_REG_INT(c1,r3,c2) | COPY_REG_REG(r4,r3)","r1=R25;r2=R26;c1=label@23;r3=R112;c2=int:512;r4=R17","benchmark_rexxcps_levelb_opt",10
917,1,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c1)","r1=R6;r2=R9;r3=R3;c1=int:0;r4=R0","left",56
918,1,1,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | LOAD_REG_INT(r3,c1) | STRLEN_REG_REG(r4,r5)","r1=R8;r2=R11;r3=R2;c1=int:0;r4=R3;r5=R0","verify",57
919,1,1,1,7,over_3_symbols,"POSCHAR_REG_REG_REG(r1,r2,r3) | IGTE_REG_REG_INT(r4,r1,c1) | BRF_ID_REG(c2,r4) | ILT_REG_REG_REG(r4,r1,r5)","r1=R6;r2=R20;r3=R7;r4=R16;c1=int:0;c2=label@202;r5=R5","verify",187
920,1,1,1,6,over_3_symbols,"SAY_REG(r1) | BGE_ID_REG_INT(c1,r2,c2) | SAY_STRING(c3) | LOAD_REG_INT(r1,c4)","r1=R33;c1=label@271;r2=R20;c2=int:100;c3=string@12904;c4=int:0","benchmark_rexxcps_levelb_opt",263
921,1,1,1,7,over_3_symbols,"SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | GETATTRS_REG_REG_INT(r3,r4,c3)","r1=R33;c1=string@11432;r2=R19;c2=string@11576;r3=R30;r4=R17;c3=int:0","benchmark_rexxcps_levelb_opt",227
922,1,1,1,5,over_3_symbols,"SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3)","r1=R107;c1=string@97264;r2=R19;c2=string@11944;r3=R23","benchmark_rexxcps_levelb_opt",2320
923,1,1,1,6,over_3_symbols,"SAY_REG(r1) | FDIV_REG_REG_FLOAT(r1,r2,c1) | FSUB_REG_REG_REG(r3,r1,r4) | ICOPY_REG_REG(r1,r5)","r1=R107;r2=R12;c1=float@19968;r3=R24;r4=R21;r5=R20","benchmark_rexxcps_levelb_opt",2361
924,1,1,1,4,over_3_symbols,"SAY_REG(r1) | SAY_STRING(c1) | SAY_STRING(c2) | RET_INT(c3)","r1=R107;c1=string@464;c2=string@103048;c3=int:0","benchmark_rexxcps_levelb_opt",2487
925,1,1,1,5,over_3_symbols,"SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c2,r3)","r1=R33;c1=string@11056;r2=R27;c2=string@11432;r3=R19","benchmark_rexxcps_levelb_opt",221
926,1,1,1,8,over_3_symbols,"SAY_STRING(c1) | FDIV_REG_FLOAT_REG(r1,c2,r2) | LOAD_REG_INT(r3,c3) | LOAD_REG_INT(r4,c4)","c1=string@464;r1=R103;c2=float@102288;r2=R28;r3=R105;c3=int:0;r4=R102;c4=int:5","benchmark_rexxcps_levelb_opt",2451
