rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,930899,156,8,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R11;r2=R10;r3=R9","benchmark_rexxcps_levelb_opt",507
462,1400,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R10;r2=R97;r3=R111;r4=R6;c1=int:3;c2=label@4282","parseExec",4269
463,1400,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1) | SCOPY_REG_REG(r3,r5)","r1=R32;r2=R88;r3=R27;r4=R35;c1=int:4;r5=R31","_address",8907
464,1400,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ICOPY_REG_REG(r4,r5)","r1=R3;r2=R35;r3=R25;c1=int:1;r4=R10;r5=R83","_address",9006
465,1400,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | NULL_REG(r3) | COPY_REG_REG(r4,r1)","r1=R3;r2=R12;r3=R14;r4=R16","_address",7872
466,1400,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | RNE_REG_REG_STRING(r3,r1,c1) | BRF_ID_REG(c2,r3)","r1=R1;r2=R23;r3=R27;c1=string@28800;c2=label@8882","_address",8847
467,1400,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_STRING(r3,c1)","r1=R27;r2=R36;r3=R26;c1=string@28800","_address",8989
468,1400,1,1,3,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET_REG(r3)","r1=R45;r2=R3;r3=R6","_address",17732
469,1400,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r3,c2)","r1=R89;r2=R80;c1=int:5;r3=R81;c2=int:768","benchmark_rexxcps_levelb_opt",1690
470,1400,1,1,6,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_REG(r3,r1,r4) | IGT_REG_REG_REG(r1,r5,r3)","r1=R87;r2=R100;c1=int:1;r3=R99;r4=R94;r5=R96","parseExec",3687
471,1400,1,1,4,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | ICOPY_REG_REG(r3,r1)","r1=R17;r2=R10;c1=int:1;r3=R14","_address",7888
472,1400,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BNE_ID_REG_INT(c1,r2,c2) | RET_REG(r3)","r1=R4;r2=R16;c1=label@194;c2=int:0;r3=R11","strip",185
473,1400,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ISUB_REG_REG_INT(r1,r1,c1) | LOAD_REG_INT(r3,c2)","r1=R10;r2=R83;c1=int:5;r3=R4;c2=int:2","_address",9012
474,1400,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r2,r1)","r1=R14;r2=R17;r3=R16;c1=int:2","_address",7894
475,1400,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | STOI_REG(r3)","r1=R95;r2=R6;r3=R102;r4=R7","parseExec",3635
476,1400,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1)","r1=R27;r2=R26;r3=R35;c1=int:6","_address",8980
477,1400,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R17;r2=R14;r3=R10;r4=R16;c1=int:3","_address",7901
478,1400,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_STRING(r3,c1)","r1=R7;r2=R8;r3=R9;c1=string@28800","_address",7795
479,1400,1,1,2,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET()","r1=R8;r2=R9","stem",401
480,1400,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | SETATTRS_REG_INT(r3,c1)","r1=R27;r2=R26;r3=R36;c1=int:5","_address",8962
481,1400,1,1,7,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IADD_REG_REG_INT(r3,r4,c3)","r1=R88;r2=R95;c1=int:4;c2=label@3714;r3=R87;r4=R100;c3=int:1","parseExec",3680
482,1400,1,1,6,over_3_symbols,"ISUB_REG_REG_INT(r1,r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r4,r1)","r1=R10;c1=int:5;r2=R4;c2=int:2;r3=R5;r4=R25","_address",9015
483,1400,1,1,5,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | IGT_REG_REG_REG(r2,r4,r1) | BRF_ID_REG(c1,r2)","r1=R99;r2=R87;r3=R94;r4=R96;c1=label@3708","parseExec",3691
484,1400,1,1,4,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | NULL_REG(r3)","r1=R13;r2=R49;c1=string@30424;r3=R51","benchmark_rexxcps_levelb_opt",527
485,1400,1,1,6,over_3_symbols,"LOAD_REG_DECIMAL(r1,c1) | DGT_REG_REG_REG(r2,r3,r4) | BRT_ID_REG(c2,r2)","r1=R64;c1=decimal@41944;r2=R65;r3=R25;r4=R66;c2=label@1200","benchmark_rexxcps_levelb_opt",735
486,1400,1,1,6,over_3_symbols,"LOAD_REG_DECIMAL(r1,c1) | LOAD_REG_DECIMAL(r2,c2) | DGT_REG_REG_REG(r3,r4,r1)","r1=R66;c1=decimal@42256;r2=R64;c2=decimal@41944;r3=R65;r4=R25","benchmark_rexxcps_levelb_opt",732
487,1400,1,1,5,over_3_symbols,"LOAD_REG_DECIMAL(r1,c1) | LOAD_REG_DECIMAL(r2,c2) | LOAD_REG_DECIMAL(r3,c1)","r1=R25;c1=decimal@41944;r2=R66;c2=decimal@42256;r3=R64","benchmark_rexxcps_levelb_opt",729
488,1400,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | BCF_ID_REG(c2,r1) | NULL_REG(r2)","r1=R10;c1=int:1;c2=label@2690;r2=R14","benchmark_rexxcps_levelb_opt",2586
489,1400,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1) | NULL_REG(r2)","r1=R90;c1=int:1;c2=label@4307;r2=R96","parseExec",3609
490,1400,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c2)","r1=R49;c1=int:1;r2=R50;r3=R18;r4=R43;c2=int:5","_address",9248
491,1400,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | ICOPY_REG_REG(r2,r3) | ISUB_REG_REG_INT(r2,r2,c2)","r1=R25;c1=int:1;r2=R10;r3=R83;c2=int:5","_address",9009
492,1400,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r4) | BRT_ID_REG(c2,r2)","r1=R4;c1=int:2;r2=R5;r3=R25;r4=R10;c2=label@9238","_address",9019
493,1400,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | ISUB_REG_REG_REG(r2,r3,r1) | BGE_ID_REG_INT(c2,r2,c3)","r1=R59;c1=int:5;r2=R51;r3=R61;c2=label@589;c3=int:0","benchmark_rexxcps_levelb_opt",575
494,1400,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c2)","r1=R85;c1=int:4;r2=R86;c2=int:256;r3=R87","benchmark_rexxcps_levelb_opt",1772
495,1400,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SRCMETHODSEL_REG_REG_STRING(r3,r2,c3)","r1=R86;c1=int:1;r2=R87;c2=int:256;r3=R82;c3=string@0","benchmark_rexxcps_levelb_opt",1651
496,1400,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SEQ_REG_REG_STRING(r2,r1,c2) | BRF_ID_REG(c3,r2)","r1=R42;c1=string@17208;r2=R73;c2=string@68176;c3=label@1382","benchmark_rexxcps_levelb_opt",1368
497,1400,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r1,c2) | GETANDTP_REG_REG_INT(r2,r1,c3)","r1=R19;c1=string@28800;c2=int:0;r2=R6;c3=int:256","stem",362
498,1400,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r1,c2) | LOAD_REG_INT(r2,c3)","r1=R9;c1=string@28800;c2=int:0;r2=R2;c3=int:1","_address",14820
499,1400,1,1,6,over_3_symbols,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r3,r4,c2)","r1=R7;r2=R6;c1=label@407;r3=R8;r4=R18;c2=int:4","stem",372
500,1400,1,1,5,over_3_symbols,"NULL_REG(r1) | CONCAT_REG_REG_STRING(r2,r3,c1) | APPEND_REG_REG(r2,r4)","r1=R12;r2=R15;r3=R27;c1=string@32888;r4=R28","benchmark_rexxcps_levelb_opt",2596
501,1400,1,1,6,over_3_symbols,"NULL_REG(r1) | COPY_REG_REG(r2,r3) | CONCAT_REG_STRING_REG(r4,c1,r5)","r1=R14;r2=R16;r3=R3;r4=R15;c1=string@312856;r5=R5","_address",7875
502,1400,1,1,5,over_3_symbols,"NULL_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c1)","r1=R8;r2=R9;r3=R54;r4=R2;c1=int:4","_address",17118
503,1400,1,1,4,over_3_symbols,"NULL_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2)","r1=R44;r2=R13;r3=R49;c1=string@30424","benchmark_rexxcps_levelb_opt",525
504,1400,1,1,4,over_3_symbols,"NULL_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | SCOPY_REG_REG(r1,r2)","r1=R0;r2=R3;r3=R23;c1=int:2","_address",7749
505,1400,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | CONCAT_REG_REG_STRING(r3,r4,c1)","r1=R13;r2=R12;r3=R15;r4=R27;c1=string@32888","benchmark_rexxcps_levelb_opt",2594
506,1400,1,1,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | ITOS_REG(r3)","r1=R43;r2=R44;r3=R13","benchmark_rexxcps_levelb_opt",523
507,1400,1,1,4,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | SETOBJUNINIT_REG_STRING(r1,c2)","r1=R6;r2=R3;c1=string@64;c2=string@61","_address",17103
508,1400,1,1,5,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | SETOBJUNINIT_REG_STRING(r3,c2)","r1=R7;r2=R3;c1=string@63;r3=R18;c2=string@61","_address",8793
509,1400,1,1,6,over_3_symbols,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3)","r1=R27;r2=R1;c1=string@28800;c2=label@8882;r3=R0;c3=int:1","_address",8850
510,1400,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6)","r1=R30;r2=R85;r3=R33;r4=R86;r5=R34;r6=R87","_address",8898
511,1400,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | GETATTRS_REG_REG_INT(r3,r4,c1) | IADD_REG_REG_INT(r3,r3,c2)","r1=R103;r2=R108;r3=R110;r4=R24;c1=int:0;c2=int:1","parseExec",4245
512,1400,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r1,c2)","r1=R7;r2=R10;c1=int:3;c2=int:256","_address",17134
513,1400,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6)","r1=R31;r2=R1;r3=R30;r4=R85;r5=R33;r6=R86","_address",8895
514,1400,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SETATTRS_REG_INT(r3,c1) | SETOBJTYPE_REG_STRING(r3,c2)","r1=R5;r2=R0;r3=R6;c1=int:7;c2=string@16","_address",7779
515,1400,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOI_REG(r1) | ICOPY_REG_REG(r3,r1)","r1=R102;r2=R7;r3=R96","parseExec",3638
516,1400,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R8;r2=R20;r3=R6;r4=R18;c1=int:3","stem",382
517,1400,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r3,c1)","r1=R7;r2=R9;r3=R10;c1=int:0","_address",7807
518,1400,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | BCTP_ID_REG(c1,r3)","r1=R2;r2=R89;c1=label@500;r3=R13","benchmark_rexxcps_levelb_opt",2098
519,1400,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | REQ_REG_REG_STRING(r2,r1,c1)","r1=R0;r2=R3;c1=string@28800","_address",7755
520,1400,1,1,5,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | SCOPY_REG_REG(r2,r3)","r1=R35;c1=int:10;c2=string@15;r2=R31;r3=R1","_address",8889
521,1400,2,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","c1=int:1;r1=R1;r2=R7;c2=int:2","_address",5778
522,1400,2,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2) | RET_REG(r1)","c1=int:1;r1=R1;r2=R7;c2=int:2","_address",5780
523,1400,1,1,5,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","c1=int:1;r1=R0;r2=R3;r3=R23;c2=int:2","_address",7747
524,1400,1,1,6,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r3) | SCOPY_REG_REG(r4,r5)","r1=R35;c1=string@15;r2=R31;r3=R1;r4=R30;r5=R85","_address",8892
525,1400,1,1,6,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | SETOBJUNINIT_REG_STRING(r2,c2) | SETOBJUNINIT_REG_STRING(r3,c3)","r1=R3;c1=string@63;r2=R18;c2=string@61;r3=R20;c3=string@60","_address",8795
526,1400,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | GETANDTP_REG_REG_INT(r2,r1,c2) | NOT_REG_REG(r3,r2)","r1=R19;c1=int:0;r2=R6;c2=int:256;r3=R7","stem",365
527,1400,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r1,c3)","r1=R9;c1=int:0;r2=R2;c2=int:1;c3=int:256","_address",14823
528,1400,1,1,4,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | SWAP_REG_REG(r3,r2)","r1=R49;c1=int:768;r2=R64;r3=R50","benchmark_rexxcps_levelb_opt",676
529,1400,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SWAP_REG_REG(r3,r2)","r1=R82;c1=int:256;r2=R88;c2=int:768;r3=R83","benchmark_rexxcps_levelb_opt",1698
530,1400,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SRCMETHODSEL_REG_REG_STRING(r2,r1,c2) | DCALL_REG_REG_REG(r2,r2,r3)","r1=R87;c1=int:256;r2=R82;c2=string@0;r3=R86","benchmark_rexxcps_levelb_opt",1654
531,1400,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R54;r2=R39;r3=R46;c1=int:3","_address",17639
532,1400,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | ITOS_REG(r3) | CONCAT_REG_STRING_REG(r4,c1,r3)","r1=R64;r2=R50;r3=R13;r4=R66;c1=string@30424","benchmark_rexxcps_levelb_opt",692
533,1400,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2)","r1=R22;r2=R39;r3=R37;c1=int:2;r4=R3;c2=int:256","_address",17610
534,1400,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | MINATTRS_REG_REG_INT(r3,r4,c1) | LINKATTR1_REG_REG_REG(r2,r3,r4)","r1=R30;r2=R45;r3=R51;r4=R5;c1=int:0","_address",17721
535,1400,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | REQ_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c1,r3)","r1=R4;r2=R65;r3=R66;r4=R42;r5=R61;c1=label@729","benchmark_rexxcps_levelb_opt",717
536,1400,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | COPY_REG_REG(r5,r3)","r1=R3;r2=R38;r3=R54;r4=R39;r5=R46","_address",17636
537,1400,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | ITOS_REG(r5)","r1=R4;r2=R48;r3=R64;r4=R50;r5=R13","benchmark_rexxcps_levelb_opt",689
538,1400,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R1;r2=R38;r3=R22;r4=R39;r5=R37;c1=int:2","_address",17607
539,1400,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | LOAD_REG_STRING(r2,c1)","r1=R87;r2=R84;r3=R86;r4=R85;c1=string@77784","benchmark_rexxcps_levelb_opt",1726
540,1400,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | MINATTRS_REG_REG_INT(r5,r6,c1)","r1=R37;r2=R44;r3=R30;r4=R45;r5=R51;r6=R5;c1=int:0","_address",17718
541,1400,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SETTP_REG_INT(r5,c1)","r1=R43;r2=R38;r3=R44;r4=R37;r5=R30;c1=int:768","_address",17696
542,1400,1,1,6,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r5,c1)","r1=R109;r2=R10;r3=R97;r4=R111;r5=R6;c1=int:3","parseExec",4267
543,1400,1,1,4,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r1,r2,c1)","r1=R30;r2=R40;r3=R54;c1=int:3","_address",17572
544,1400,1,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1)","r1=R27;r2=R3;r3=R35;r4=R25;c1=int:1","_address",9004
545,1400,1,1,4,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | NULL_REG(r4)","r1=R10;r2=R3;r3=R12;r4=R14","_address",7870
546,1400,1,1,5,over_3_symbols,"UNLINK_REG(r1) | ICOPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R10;r2=R14;r3=R17;r4=R16;c1=int:2","_address",7892
547,1400,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3)","r1=R27;r2=R35;c1=int:6;r3=R36","_address",8983
548,1400,1,1,6,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | IADD_REG_REG_INT(r4,r2,c2)","r1=R8;r2=R6;r3=R18;c1=int:3;r4=R9;c2=int:1","stem",385
549,1400,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | BCF_ID_REG(c2,r2)","r1=R14;r2=R10;c1=int:1;c2=label@2690","benchmark_rexxcps_levelb_opt",2584
550,1400,1,1,5,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | CALL_REG_FUNC_REG(r3,c2,r2)","r1=R77;r2=R73;c1=int:0;r3=R75;c2=func@22800","benchmark_rexxcps_levelb_opt",1555
551,1400,1,1,4,over_3_symbols,"UNLINK_REG(r1) | REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R3;r2=R0;c1=string@28800;c2=label@7779","_address",7758
552,1400,1,1,4,over_3_symbols,"UNLINK_REG(r1) | SETATTRS_REG_INT(r2,c1) | SETOBJTYPE_REG_STRING(r2,c2)","r1=R27;r2=R36;c1=int:5;c2=string@23","_address",8965
553,1400,1,1,4,over_3_symbols,"UNLINK_REG(r1) | UNLINK_REG(r2) | COPY_REG_REG(r3,r4)","r1=R17;r2=R10;r3=R3;r4=R16","_address",7921
554,1000,3,2,7,over_3_symbols,"BRT_ID_REG(c1,r1) | REQ_REG_REG_STRING(r2,r3,c2) | BRTF_ID_ID_REG(c3,c4,r2)","c1=label@16177;r1=R27;r2=R26;r3=R5;c2=string@1500368;c3=label@16183;c4=label@16188","trace",16166
555,1000,3,2,6,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | REQ_REG_REG_STRING(r3,r2,c3)","r1=R27;r2=R5;c1=string@1500328;c2=label@16177;r3=R26;c3=string@1500368","trace",16162
556,800,2,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SWAP_REG_REG(r2,r3) | CALL_REG_FUNC_REG(r4,c2,r1)","r1=R19;c1=int:1;r2=R20;r3=R1;r4=R16;c2=func@1589424","time",292
557,799,1,1,7,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BEQ_ID_REG_INT(c3,r3,c4)","r1=R1;r2=R2;c1=string@2525664;c2=label@28;c3=label@20;r3=R5;c4=int:0","/Users/adrian/CLionProjects/CREXX/lib/rxfnsb/rxas/_elapsed",0
558,634,7,3,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ILT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R19;c1=string@6672;r2=R33;r3=R20;c2=int:1;c3=label@189","benchmark_rexxcps_levelb_opt",167
559,606,12,2,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r1,c3)","r1=R35;c1=string@18336;r2=R34;c2=int:1;c3=int:768","benchmark_rexxcps_levelb_opt",313
560,433,5,2,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c2)","r1=R0;c1=int:0;r2=R5;c2=string@28800;r3=R7","left",63
561,433,5,2,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | ILT_REG_REG_INT(r3,r4,c2)","r1=R5;c1=string@28800;r2=R7;r3=R11;r4=R10;c2=int:0","left",66
562,432,4,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_STRING(r4,c2)","r1=R18;r2=R6;r3=R20;c1=int:1;r4=R12;c2=string@312160","trace",5428
563,419,5,3,6,over_3_symbols,"BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r2,r3) | SUBSTRING_REG_REG_REG(r4,r2,r5)","c1=label@436;r1=R47;r2=R23;r3=R40;r4=R0;r5=R1","_typedformat",426
564,417,4,2,6,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r4,r5)","r1=R11;r2=R10;r3=R9;c1=label@126;r4=R8;r5=R0","left",110
565,402,2,2,5,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | BRTPANDT_ID_REG_INT(c3,r1,c4)","c1=int:1;c2=int:2;c3=label@15;r1=R62;c4=int:512","_typedformat",2
566,401,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | COPY_REG_REG(r2,r3) | RET_INT(c2)","r1=R2;c1=string@2525664;r2=R3;r3=R5;c2=int:0","/Users/adrian/CLionProjects/CREXX/lib/rxfnsb/rxas/_elapsed",28
567,400,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3)","c1=label@343;r1=R20;r2=R22;c2=int:0;r3=R21;c3=int:1","time",317
568,400,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | REQ_REG_REG_STRING(r1,r3,c3)","c1=label@211;r1=R16;r2=R13;c2=int:1;r3=R7;c3=string@1593664","time",205
569,400,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | SWAP_REG_REG(r3,r4)","c1=label@359;r1=R17;r2=R19;c2=int:1;r3=R20;r4=R1","time",289
570,400,1,1,5,over_3_symbols,"BRT_ID_REG(c1,r1) | REQ_REG_REG_STRING(r1,r2,c2) | BRF_ID_REG(c3,r1)","c1=label@289;r1=R17;r2=R7;c2=string@938176;c3=label@359","time",282
571,400,1,1,4,over_3_symbols,"FCOPY_REG_REG(r1,r2) | FDIV_REG_REG_FLOAT(r3,r1,c1) | FTOS_REG(r3)","r1=R18;r2=R16;r3=R22;c1=float@1593808","time",348
572,400,1,1,3,candidate,"FDIV_REG_REG_FLOAT(r1,r2,c1) | FTOS_REG(r1) | RET_REG(r1)","r1=R22;r2=R18;c1=float@1593808","time",351
573,400,1,1,4,over_3_symbols,"ITOF_REG(r1) | FCOPY_REG_REG(r2,r1) | FDIV_REG_REG_FLOAT(r3,r2,c1)","r1=R16;r2=R18;r3=R22;c1=float@1593808","time",346
574,400,1,1,3,candidate,"LOAD_REG_FLOAT(r1,c1) | ITOF_REG(r2) | FCOPY_REG_REG(r1,r2)","r1=R18;c1=float@456112;r2=R16","time",343
575,400,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c1)","r1=R16;c1=int:1;c2=label@211;r2=R13","time",202
576,400,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | CALL_REG_FUNC_REG(r3,c3,r2)","r1=R22;c1=int:0;r2=R21;c2=int:1;r3=R19;c3=func@1589424","time",320
577,400,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | REQ_REG_REG_STRING(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R13;c1=int:1;r2=R16;r3=R7;c2=string@1593664;c3=label@221","time",208
578,400,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | REQ_REG_REG_STRING(r2,r3,c2) | BRT_ID_REG(c3,r2)","r1=R13;c1=int:0;r2=R14;r3=R7;c2=string@1498088;c3=label@129","time",115
